Accident ID;Date;Time;City;Country;Latitude;Longitude;Weather Condition;Road Condition;Vehicles Involved;Casualties;Cause
9ca2a4a4;7/02/2023;19:34;New York; USA;58.818.929;15.034.734;Rain;Under Construction;1;0;Weather Conditions
1aadc9b5;12/10/2024;4:26;São Paulo; Brazil;45.386.789;150.574.811;Hail;Dry;3;8;Weather Conditions
3d75a7cd;18/06/2024;14:21;Berlin; Germany;-6.296.784;13.562.651;Hail;Under Construction;1;4;Mechanical Failure
0a417066;28/03/2023;15:42;Berlin; Germany;-26.185.627;66.213.167;Fog;Under Construction;5;2;Distracted Driving
46bbeab2;28/09/2023;20:42;New York; USA;-72.857.156;-733.546;Clear;Gravel;1;6;Mechanical Failure
aa81d0da;16/01/2023;15:12;Toronto; Canada;-82.550.845;-94.195.439;Fog;Gravel;4;9;Speeding
414a87a6;8/04/2024;4:04;Sydney; Australia;24.664.297;-113.130.779;Fog;Gravel;5;9;Weather Conditions
60699c60;22/04/2023;3:20;Tokyo; Japan;80.583.135;-57.797.917;Storm;Wet;5;0;Reckless Driving
512c9958;9/04/2024;23:41;Sydney; Australia;47.580.264;46.975.497;Snow;Gravel;4;3;Reckless Driving
bedf2e9b;8/09/2023;4:02;São Paulo; Brazil;7.082.438;1.521.985;Rain;Dry;2;7;Drunk Driving
96bbe77f;1/04/2023;12:04;New York; USA;-81.841.805;-4.537.038;Storm;Wet;5;8;Distracted Driving
fc51d84e;28/05/2024;9:52;London; UK;-16.506.858;-111.704.349;Storm;Snowy;2;0;Weather Conditions
5aa6438d;10/09/2024;5:53;Sydney; Australia;-7.717.974;96.777.895;Fog;Dry;1;2;Reckless Driving
bfde90fe;30/12/2024;13:42;São Paulo; Brazil;9.303.128;89.874.524;Storm;Gravel;4;10;Distracted Driving
7eb97317;4/01/2023;14:21;Tokyo; Japan;16.706.108;-3.437.792;Rain;Icy;1;3;Mechanical Failure
7292fba6;20/01/2024;11:07;Tokyo; Japan;60.401.425;-47.591.272;Snow;Wet;4;7;Mechanical Failure
d33e5d42;14/01/2023;6:49;Sydney; Australia;55.573.495;139.288.544;Hail;Under Construction;1;2;Mechanical Failure
b0e3c496;9/11/2023;0:38;São Paulo; Brazil;67.741.866;8.235.828;Rain;Wet;2;3;Reckless Driving
89d66b12;24/07/2023;14:18;Mumbai; India;-13.012.199;-128.972.688;Storm;Snowy;3;6;Speeding
2435c7e2;8/03/2024;6:57;Mumbai; India;-42.755.577;13.476.614;Snow;Snowy;3;10;Mechanical Failure
3b6a45ae;29/04/2023;2:03;Tokyo; Japan;-7.705.093;-15.459.302;Snow;Dry;5;4;Speeding
7e8aaa10;20/04/2024;9:34;Beijing; China;36.973.402;61.275.228;Clear;Gravel;1;1;Drunk Driving
05a1c82d;2/12/2023;10:29;Mumbai; India;-26.100.441;7.893.898;Hail;Under Construction;3;8;Reckless Driving
27f7b08e;1/02/2024;23:23;Tokyo; Japan;-86.883.143;-136.412.497;Clear;Icy;4;10;Drunk Driving
4e10133d;17/01/2023;2:00;Mumbai; India;6.309.268;-170.621.272;Snow;Gravel;1;2;Distracted Driving
98d5ce38;16/05/2024;13:15;Paris; France;-27.637.107;45.932.168;Snow;Wet;5;10;Mechanical Failure
35e788aa;26/02/2023;10:23;London; UK;74.028.039;37.689.542;Rain;Icy;4;4;Weather Conditions
3d82e794;25/08/2023;14:28;Paris; France;-64.421.239;68.358.561;Snow;Snowy;3;9;Reckless Driving
352d35d9;7/02/2023;19:28;New York; USA;-29.851.293;153.301.154;Clear;Gravel;1;3;Distracted Driving
10d5e28e;5/07/2023;9:04;São Paulo; Brazil;30.052.662;-1.771.452;Hail;Under Construction;3;4;Distracted Driving
b41dbf14;6/09/2023;22:38;São Paulo; Brazil;-3.073.277;-21.704.557;Storm;Icy;2;7;Drunk Driving
d3247ea1;19/11/2024;11:24;New York; USA;-56.426.376;117.697.697;Snow;Snowy;2;8;Weather Conditions
713f662c;6/11/2024;23:22;New York; USA;-1.466.257;134.660.726;Fog;Dry;5;1;Distracted Driving
e251b29c;4/05/2024;3:03;Mumbai; India;33.922.481;2.918.086;Clear;Under Construction;4;4;Weather Conditions
615dbda2;16/06/2024;23:57;London; UK;-34.519.437;155.069.596;Hail;Snowy;3;6;Drunk Driving
9227618e;27/06/2023;16:52;Mumbai; India;7.897.345;115.681.006;Hail;Gravel;4;2;Reckless Driving
1fcde9d6;22/02/2023;13:43;London; UK;4.313.271;67.195.922;Fog;Snowy;1;9;Reckless Driving
11193690;16/04/2023;23:04;Paris; France;75.263.627;18.173.164;Hail;Wet;5;5;Mechanical Failure
6212d3f9;5/02/2024;3:31;Beijing; China;-9.660.284;-2.750.823;Rain;Snowy;5;3;Weather Conditions
42eae771;1/11/2024;2:35;Paris; France;-1.849.729;-157.123.877;Fog;Under Construction;2;2;Drunk Driving
1f23d185;28/04/2024;2:00;Mumbai; India;-836.302;-173.589.239;Fog;Icy;2;2;Distracted Driving
158495a5;14/02/2024;5:55;Paris; France;-38.862.796;138.193.121;Clear;Snowy;5;8;Mechanical Failure
39d1bc74;15/07/2023;3:16;Sydney; Australia;87.537.224;-14.894.355;Rain;Dry;3;3;Drunk Driving
ed5cd0c6;12/05/2024;0:43;Paris; France;1.762.481;165.207.183;Fog;Wet;3;6;Reckless Driving
857d5c62;8/05/2024;11:42;London; UK;73.794.154;-107.414.047;Fog;Snowy;1;7;Drunk Driving
3a80b450;14/04/2023;3:46;São Paulo; Brazil;-60.578.535;160.236.502;Clear;Gravel;3;9;Distracted Driving
e08a9409;18/12/2024;15:12;Toronto; Canada;-7.380.096;45.244.729;Clear;Under Construction;1;6;Drunk Driving
888e4b8c;16/01/2024;13:08;Paris; France;-39.786.538;14.158.361;Snow;Gravel;5;8;Mechanical Failure
f47abdb4;5/08/2024;15:39;São Paulo; Brazil;49.485.978;77.540.495;Storm;Wet;4;6;Mechanical Failure
dbfdb731;5/03/2024;17:52;New York; USA;25.634.777;-150.689.818;Hail;Wet;4;4;Weather Conditions
54b07d76;29/06/2024;22:34;London; UK;-72.321.987;71.917.502;Hail;Under Construction;2;2;Weather Conditions
a3b04ea3;25/03/2024;12:10;Toronto; Canada;85.409.405;-149.763.995;Rain;Under Construction;1;8;Speeding
9e790703;3/07/2023;17:35;Toronto; Canada;89.384.113;-18.015.677;Hail;Snowy;5;2;Weather Conditions
e14fbc1c;18/07/2024;18:36;Sydney; Australia;-4.470.042;164.818.046;Snow;Wet;1;8;Reckless Driving
b2c574da;7/03/2023;0:40;London; UK;42.545.276;148.542.109;Snow;Icy;2;5;Reckless Driving
cbd31908;31/05/2023;2:37;Sydney; Australia;36.201.818;-155.857.302;Rain;Gravel;3;9;Reckless Driving
d61e3f90;23/08/2024;19:53;Tokyo; Japan;66.636.789;-25.661.964;Clear;Snowy;3;2;Mechanical Failure
fdf016da;22/11/2023;10:54;Beijing; China;7.120.451;60.997.661;Fog;Gravel;4;2;Weather Conditions
6e07146c;11/04/2024;2:43;Mumbai; India;33.319.224;127.341.959;Storm;Gravel;1;10;Reckless Driving
0367e710;8/10/2023;12:12;Berlin; Germany;16.728.394;-167.350.422;Storm;Gravel;3;9;Distracted Driving
bd8992e6;29/03/2024;12:00;Berlin; Germany;-13.079.853;46.577.447;Storm;Snowy;4;3;Mechanical Failure
b3e50a94;19/12/2024;13:08;Sydney; Australia;-37.828.555;-177.617.862;Snow;Icy;5;0;Mechanical Failure
f62e66d6;28/01/2024;7:37;Toronto; Canada;-0.186652;-45.883.283;Hail;Wet;4;6;Speeding
00ce75b8;28/03/2023;19:51;Sydney; Australia;-69.073.122;119.225.852;Fog;Wet;3;0;Mechanical Failure
032ad4e6;28/02/2023;10:37;São Paulo; Brazil;52.465.312;139.789.299;Snow;Wet;2;6;Reckless Driving
5fc503f5;10/05/2024;15:03;São Paulo; Brazil;-8.136.592;-40.919.967;Clear;Under Construction;5;6;Mechanical Failure
839b38a8;12/05/2024;18:06;London; UK;-23.380.117;123.040.808;Clear;Under Construction;3;3;Speeding
ae889350;12/07/2023;6:40;Mumbai; India;-40.808.128;-73.188.229;Rain;Snowy;4;8;Speeding
d6d3e9df;8/04/2023;11:36;Beijing; China;-59.554.788;136.780.717;Rain;Snowy;3;6;Speeding
2132200e;7/06/2024;5:55;Sydney; Australia;-73.941.822;-172.695.964;Clear;Gravel;5;0;Speeding
dd805cc1;30/07/2024;22:16;Sydney; Australia;-83.819.898;-150.308.076;Fog;Gravel;5;3;Drunk Driving
b0b5cd20;22/12/2024;20:27;São Paulo; Brazil;13.157.164;-91.682.192;Snow;Wet;5;5;Speeding
14f47c72;25/10/2023;9:36;São Paulo; Brazil;-74.659.658;26.574.164;Hail;Gravel;3;8;Drunk Driving
e6376228;4/02/2023;13:20;Tokyo; Japan;5.363.516;16.584.317;Fog;Under Construction;5;2;Distracted Driving
689c3d1d;12/08/2024;12:04;Beijing; China;63.237.423;90.636.311;Rain;Snowy;4;6;Mechanical Failure
c718bbff;8/03/2023;22:32;New York; USA;9.713.248;47.493.038;Snow;Dry;1;7;Reckless Driving
d8510c25;12/11/2024;4:40;Mumbai; India;84.051.978;33.655.354;Hail;Wet;5;2;Weather Conditions
6336781e;24/12/2024;9:32;Sydney; Australia;-73.500.027;-88.758.672;Hail;Snowy;3;1;Distracted Driving
470bc906;23/01/2024;10:41;Paris; France;-44.397.987;-140.103.264;Snow;Icy;2;0;Speeding
564265d1;5/11/2023;12:55;Berlin; Germany;16.726.215;-100.199.071;Snow;Icy;2;10;Reckless Driving
9ac6752c;14/06/2024;10:41;Mumbai; India;807.921;2.912.035;Fog;Dry;1;10;Distracted Driving
baebb8ee;3/11/2023;18:54;Beijing; China;-6.541.236;-65.799.677;Storm;Under Construction;1;5;Weather Conditions
bf60b70b;17/05/2023;9:32;New York; USA;-75.181.026;-90.932.524;Hail;Wet;5;7;Reckless Driving
624b1f4d;3/06/2023;18:44;Toronto; Canada;17.624.622;-8.735.162;Snow;Under Construction;5;1;Mechanical Failure
0f98fddd;3/08/2023;3:46;Tokyo; Japan;87.467.652;19.044.767;Fog;Icy;1;0;Drunk Driving
5cde572d;26/01/2023;17:56;Berlin; Germany;-76.647.769;-126.229.557;Snow;Icy;3;5;Reckless Driving
46787082;18/06/2024;14:14;Beijing; China;-44.719.096;-104.120.936;Rain;Wet;4;8;Mechanical Failure
3bc43be1;27/11/2023;13:21;Beijing; China;32.921.744;20.987.367;Clear;Gravel;3;8;Speeding
b27ce78b;11/07/2024;22:37;Sydney; Australia;1.805.964;-34.600.601;Clear;Gravel;5;7;Reckless Driving
fce01753;10/03/2023;1:14;Berlin; Germany;4.621.306;-67.729.847;Snow;Icy;1;0;Mechanical Failure
49a52c1e;3/09/2023;15:39;Tokyo; Japan;81.772.052;104.271.585;Fog;Under Construction;1;6;Weather Conditions
7a76ef78;16/06/2024;18:38;Toronto; Canada;-69.886.056;-120.600.157;Storm;Snowy;3;6;Drunk Driving
60109b27;14/06/2024;16:28;Mumbai; India;69.870.884;100.886.972;Clear;Dry;5;6;Drunk Driving
dd4f2b24;7/09/2024;14:31;London; UK;-1.680.011;-80.561.788;Fog;Dry;2;8;Drunk Driving
985a2dba;2/05/2023;16:38;London; UK;64.157.392;-90.802.949;Fog;Wet;4;1;Reckless Driving
595d7436;21/11/2024;0:13;São Paulo; Brazil;-10.841.423;12.640.551;Rain;Under Construction;1;0;Distracted Driving
44ab73e1;4/08/2024;1:10;Berlin; Germany;-34.152.702;11.813.204;Snow;Gravel;1;10;Mechanical Failure
2180655c;22/01/2023;6:32;Sydney; Australia;-57.903.709;72.644.493;Snow;Under Construction;2;4;Speeding
921da360;18/03/2024;17:06;Mumbai; India;8.048.316;34.822.471;Storm;Dry;3;3;Mechanical Failure
272e2ab2;23/08/2024;15:34;Tokyo; Japan;-61.867.914;176.695.117;Fog;Icy;1;5;Drunk Driving
14de6c30;22/04/2024;18:11;Berlin; Germany;11.526.872;-158.419.624;Storm;Icy;1;1;Reckless Driving
9acd2c4e;6/06/2023;13:26;São Paulo; Brazil;53.867.131;-75.991.533;Rain;Snowy;5;3;Distracted Driving
514dd9ff;22/01/2023;1:21;Tokyo; Japan;-24.138.426;10.763.801;Fog;Snowy;2;2;Reckless Driving
000f4296;14/11/2024;8:57;Mumbai; India;-17.393.822;86.268.417;Clear;Wet;5;2;Weather Conditions
b1590b77;28/05/2024;0:46;Beijing; China;36.036.178;-178.160.974;Snow;Icy;4;0;Speeding
efcf8864;28/06/2024;6:55;Toronto; Canada;-70.263.108;-89.996.922;Snow;Under Construction;4;10;Reckless Driving
42172f45;10/06/2024;19:40;Toronto; Canada;24.058.059;-122.462.819;Hail;Icy;5;3;Weather Conditions
316dc6c5;19/10/2024;21:34;Tokyo; Japan;51.364.251;-140.721.377;Storm;Dry;2;6;Weather Conditions
082f6ff5;28/02/2023;8:27;Toronto; Canada;-86.659.707;61.939.318;Clear;Snowy;3;0;Distracted Driving
020be370;2/10/2024;9:52;Berlin; Germany;17.021;147.237.607;Fog;Under Construction;3;4;Distracted Driving
aeadfb28;23/01/2023;18:36;São Paulo; Brazil;50.775.844;131.853.959;Hail;Gravel;5;7;Distracted Driving
1f26f03a;10/03/2024;9:28;Toronto; Canada;-65.457.044;-8.004.425;Storm;Wet;4;5;Drunk Driving
c6cd1461;28/08/2024;3:43;Beijing; China;-46.567.541;-124.127.855;Fog;Dry;4;6;Reckless Driving
be7164e5;7/11/2023;14:43;Mumbai; India;-1.686.532;-36.355.443;Storm;Under Construction;4;7;Speeding
de27fb25;20/02/2023;7:04;New York; USA;34.208.707;-71.588.209;Hail;Icy;5;10;Reckless Driving
6d8388e3;9/11/2023;0:49;São Paulo; Brazil;-7.924.422;14.072.167;Snow;Snowy;1;10;Speeding
18fc886d;18/07/2023;2:02;Sydney; Australia;0.266149;147.001.641;Rain;Gravel;5;6;Speeding
ebab37ee;20/01/2023;16:12;Beijing; China;-83.036.279;-7.260.201;Snow;Snowy;2;8;Mechanical Failure
f8113b77;2/10/2024;23:20;Paris; France;84.236.707;5.991.305;Clear;Gravel;2;0;Reckless Driving
4aef0014;21/06/2024;11:05;Beijing; China;-38.401.198;93.896.465;Snow;Wet;1;8;Mechanical Failure
516366fe;24/05/2024;1:31;New York; USA;42.406.338;-74.230.505;Hail;Under Construction;1;0;Mechanical Failure
9,29E+10;30/04/2024;8:52;Toronto; Canada;52.217.049;-100.154.639;Hail;Icy;1;9;Weather Conditions
fec1c1b1;26/10/2023;15:46;Sydney; Australia;54.646.732;172.850.126;Fog;Icy;4;3;Speeding
d2d0ff78;20/05/2024;17:56;Mumbai; India;18.771.505;179.494.532;Rain;Under Construction;5;3;Drunk Driving
dac117c6;30/11/2023;7:58;São Paulo; Brazil;-24.544.529;164.166.389;Hail;Gravel;2;1;Distracted Driving
ac0096a6;3/10/2023;4:28;Toronto; Canada;27.610.171;125.757.799;Clear;Snowy;2;5;Distracted Driving
2,50E+55;3/04/2024;18:25;Berlin; Germany;73.826.175;169.452.041;Rain;Snowy;2;6;Weather Conditions
4d0d9217;21/08/2024;3:19;Berlin; Germany;27.766.943;13.044.389;Snow;Under Construction;2;2;Reckless Driving
2ad9944f;11/10/2023;13:21;Sydney; Australia;-35.164.526;-124.960.716;Clear;Icy;4;1;Speeding
f13203d1;17/07/2024;1:51;Tokyo; Japan;64.058.244;-97.716.232;Fog;Dry;5;5;Drunk Driving
96cb61f6;18/08/2023;11:26;São Paulo; Brazil;6.911.421;-89.291.226;Rain;Wet;4;8;Speeding
d2c7d448;5/03/2023;19:18;Tokyo; Japan;-1.472.707;12.263.922;Snow;Dry;5;9;Weather Conditions
48a773df;22/10/2024;6:29;Berlin; Germany;2.930.728;139.832.086;Hail;Dry;2;5;Reckless Driving
7356e4b8;19/09/2023;4:04;London; UK;2.047.999;173.075.691;Snow;Icy;4;5;Speeding
0869c75a;16/12/2024;20:53;Mumbai; India;19.639.154;-83.595.439;Storm;Wet;2;5;Drunk Driving
03e8990f;8/08/2023;0:37;Paris; France;16.813.894;123.877.656;Hail;Gravel;2;4;Speeding
3277e989;22/02/2023;2:22;Berlin; Germany;-18.646.223;143.401.037;Clear;Gravel;5;10;Mechanical Failure
7998ad6d;4/11/2023;21:21;São Paulo; Brazil;6.838.297;59.002.257;Storm;Wet;1;2;Drunk Driving
bf3528eb;6/05/2024;13:25;Beijing; China;52.395.749;153.491.309;Storm;Wet;5;8;Mechanical Failure
eb6d4cbd;23/06/2024;16:40;Toronto; Canada;59.194.909;-3.197.221;Snow;Icy;2;0;Reckless Driving
e207cb90;4/06/2024;19:33;Paris; France;-27.555.698;0.365604;Snow;Dry;2;2;Speeding
e8c3cde8;16/08/2024;1:55;Beijing; China;-21.524.657;-104.145.549;Fog;Dry;2;3;Distracted Driving
d2aca594;27/09/2023;20:30;Sydney; Australia;-30.360.093;-173.208.239;Storm;Gravel;3;6;Weather Conditions
0b9ddc97;23/08/2024;20:45;Mumbai; India;-18.213.169;-40.882.486;Clear;Icy;5;5;Speeding
e9062130;3/05/2024;11:30;London; UK;-39.256.572;-123.411.916;Rain;Gravel;1;6;Drunk Driving
abb3776b;3/05/2024;18:24;New York; USA;53.907.184;-112.110.539;Rain;Icy;1;7;Weather Conditions
c57c1baa;27/06/2023;1:28;Mumbai; India;-89.522.664;4.104.192;Fog;Icy;3;2;Mechanical Failure
416877d3;22/07/2023;1:17;Sydney; Australia;-89.863.954;-171.730.756;Snow;Icy;4;3;Speeding
85b63193;11/08/2023;7:27;Paris; France;-1.383.639;119.866.794;Fog;Snowy;2;6;Weather Conditions
190beee0;1/07/2024;4:41;Sydney; Australia;52.279.804;47.953.817;Rain;Wet;1;5;Drunk Driving
38a7ab56;27/07/2023;16:10;Beijing; China;-8.528.936;40.381.692;Clear;Wet;1;6;Distracted Driving
cb3033ba;10/12/2024;12:38;Mumbai; India;-21.527.111;122.263.366;Snow;Dry;2;1;Distracted Driving
55a3c2be;30/03/2023;11:07;London; UK;40.737.369;71.248.654;Storm;Snowy;5;3;Drunk Driving
b0dc95eb;7/06/2024;3:58;Mumbai; India;39.164.128;-139.163.239;Clear;Under Construction;4;10;Speeding
49b8a51a;30/09/2024;19:14;Beijing; China;70.144.786;-16.350.001;Clear;Wet;3;10;Mechanical Failure
9cfc1f1e;20/06/2023;20:31;Toronto; Canada;35.618.753;-15.904.184;Hail;Dry;2;4;Distracted Driving
0f4caa7f;21/05/2023;12:06;Berlin; Germany;1.645.337;17.420.183;Snow;Gravel;3;10;Reckless Driving
8ac6f59b;30/01/2024;0:31;São Paulo; Brazil;-82.612.823;71.918.205;Clear;Snowy;1;10;Distracted Driving
9a5feb7f;27/05/2024;12:30;Paris; France;-19.796.225;-122.796.922;Clear;Under Construction;2;9;Speeding
febc73ac;9/10/2023;13:06;Tokyo; Japan;-25.360.399;-26.444.884;Fog;Dry;2;2;Mechanical Failure
f6db29fe;4/02/2023;23:48;London; UK;82.724.507;-49.745.935;Rain;Icy;1;1;Mechanical Failure
5,76E+39;24/06/2024;6:19;Berlin; Germany;-4.071.291;-34.292.356;Clear;Under Construction;5;4;Distracted Driving
4fc5fe70;22/05/2024;3:15;London; UK;21.787.928;38.011.684;Fog;Wet;2;4;Distracted Driving
ebbccbdf;7/02/2024;9:11;Berlin; Germany;73.265.881;-121.158.931;Rain;Under Construction;1;3;Reckless Driving
fdeb675e;23/01/2024;12:20;São Paulo; Brazil;54.991.682;-9.267.162;Storm;Gravel;3;9;Speeding
801ef923;18/10/2024;23:53;Toronto; Canada;-58.441.902;-21.053.805;Rain;Under Construction;1;7;Drunk Driving
610ec9d0;10/04/2023;18:08;Paris; France;-62.270.566;-93.494.589;Hail;Gravel;4;6;Mechanical Failure
3e63f87e;26/09/2023;16:39;Mumbai; India;3.421.466;102.006.851;Snow;Icy;1;5;Distracted Driving
dadef875;15/12/2024;7:35;Toronto; Canada;60.350.128;-61.052.408;Clear;Snowy;5;4;Distracted Driving
d3694b86;28/04/2024;7:42;São Paulo; Brazil;87.447.275;-55.591.916;Snow;Under Construction;2;8;Mechanical Failure
4d44a8b2;19/10/2024;15:29;São Paulo; Brazil;-83.670.972;379.425;Hail;Dry;5;9;Distracted Driving
acc0c3f2;6/07/2023;2:17;Sydney; Australia;83.462.118;67.355.949;Rain;Icy;3;6;Weather Conditions
1435038e;9/03/2023;0:06;São Paulo; Brazil;55.264.336;-131.529.484;Clear;Icy;3;7;Weather Conditions
1346c442;15/01/2024;14:23;Beijing; China;37.194.215;171.731.706;Rain;Dry;3;4;Speeding
e1d8a471;1/11/2023;6:01;New York; USA;-5.735.557;140.502.584;Hail;Icy;4;6;Weather Conditions
adafd174;14/03/2024;19:25;Berlin; Germany;-39.839.073;20.857.543;Fog;Snowy;1;3;Weather Conditions
c5a3197f;24/03/2023;18:30;Berlin; Germany;-85.947.822;22.997.867;Snow;Dry;5;0;Mechanical Failure
e206af18;5/04/2023;6:50;Tokyo; Japan;-61.691.472;63.200.875;Snow;Snowy;1;5;Weather Conditions
2fd608a6;10/03/2023;17:42;Berlin; Germany;64.452.406;152.426.612;Snow;Gravel;4;7;Speeding
7d847ca0;6/02/2023;5:34;Mumbai; India;-82.937.258;-45.434.338;Snow;Wet;3;0;Weather Conditions
6d132dbc;18/09/2023;15:57;Paris; France;53.473.021;-12.465.244;Snow;Under Construction;5;4;Weather Conditions
8f7d9107;21/01/2024;18:35;Sydney; Australia;-15.091.857;-70.627.115;Storm;Dry;2;3;Mechanical Failure
1413e29e;15/06/2024;21:21;Paris; France;-37.066.977;4.412.327;Snow;Under Construction;1;1;Mechanical Failure
c670f0db;16/09/2023;8:43;Sydney; Australia;61.331.848;-51.765.584;Fog;Snowy;5;5;Distracted Driving
1442f0d3;14/10/2024;18:46;Sydney; Australia;25.434.807;7.912.176;Hail;Gravel;3;0;Speeding
8fe863f5;28/06/2023;2:07;New York; USA;-51.962.864;-66.462.605;Rain;Snowy;4;10;Weather Conditions
1bfec239;7/04/2024;11:30;Toronto; Canada;49.433.978;15.603.311;Rain;Gravel;2;9;Distracted Driving
030416d5;25/01/2024;23:28;São Paulo; Brazil;-50.366.065;120.523.056;Snow;Icy;5;7;Speeding
691e84c1;6/09/2023;10:21;Sydney; Australia;67.594.006;43.900.758;Clear;Icy;4;0;Mechanical Failure
e124580e;28/09/2024;22:08;Sydney; Australia;27.739.755;-83.062.982;Hail;Under Construction;4;10;Mechanical Failure
6ee1bf27;18/03/2024;1:55;Tokyo; Japan;67.382.103;-9.594.252;Fog;Icy;5;9;Distracted Driving
aa7d4ccc;22/04/2023;20:34;London; UK;20.684.587;0.412785;Fog;Icy;3;8;Weather Conditions
afb77323;6/01/2023;14:51;Tokyo; Japan;79.769.096;-3.334.559;Clear;Under Construction;5;2;Drunk Driving
2f3703ec;27/07/2024;18:56;New York; USA;36.475.614;47.299.096;Storm;Icy;3;2;Mechanical Failure
8c52a8fc;20/12/2024;16:07;São Paulo; Brazil;-0.653986;-3.764.467;Fog;Dry;1;7;Reckless Driving
e7a37f16;15/11/2024;20:21;Toronto; Canada;-75.463.923;-150.483.883;Clear;Gravel;4;3;Reckless Driving
f3101044;29/07/2023;13:04;Mumbai; India;-59.446.092;1.687.653;Storm;Under Construction;3;0;Mechanical Failure
3fdcbc54;1/04/2023;8:49;Paris; France;-25.578.559;27.048.056;Rain;Gravel;5;6;Drunk Driving
ee9349ff;7/07/2023;7:47;Tokyo; Japan;10.736.939;166.143.921;Hail;Under Construction;5;9;Drunk Driving
c095ee8d;25/08/2024;16:13;Toronto; Canada;-3.337.596;-146.292.926;Rain;Icy;5;0;Weather Conditions
7b5c1757;1/07/2024;4:31;Mumbai; India;-33.956.772;-110.250.938;Fog;Dry;4;4;Mechanical Failure
445c5a3a;25/05/2024;0:14;Toronto; Canada;-41.056.102;41.805.732;Snow;Under Construction;2;5;Reckless Driving
9667ddb9;26/01/2023;19:12;Sydney; Australia;41.565.315;-56.251.206;Hail;Gravel;1;1;Distracted Driving
3a472b75;8/08/2024;15:40;Tokyo; Japan;-4.489.671;179.194.556;Hail;Under Construction;4;2;Mechanical Failure
9a38fcf0;11/10/2023;20:53;Sydney; Australia;-62.261.276;-172.727.034;Storm;Snowy;3;0;Distracted Driving
874230b8;20/01/2024;8:10;Beijing; China;-87.671.193;99.640.704;Storm;Wet;4;7;Drunk Driving
9bf920c1;5/04/2024;0:33;London; UK;31.973.457;132.090.693;Fog;Snowy;2;9;Speeding
187210a4;22/05/2023;23:18;Sydney; Australia;-76.649.629;-23.723.491;Fog;Dry;2;0;Weather Conditions
a5ca35b0;30/11/2023;13:06;London; UK;-86.513.296;43.848.312;Storm;Gravel;3;9;Reckless Driving
98a6f95c;22/10/2023;18:07;Beijing; China;-70.335.946;48.599.782;Clear;Wet;5;0;Reckless Driving
c154785a;3/08/2023;20:03;Mumbai; India;2.999.073;87.575.495;Hail;Gravel;5;7;Drunk Driving
6577f561;29/01/2023;1:27;New York; USA;-3.771.646;-155.825.251;Storm;Gravel;4;3;Weather Conditions
78896acd;1/05/2024;18:52;Sydney; Australia;-69.413.936;-72.286.759;Rain;Wet;3;10;Speeding
7057a5f8;10/12/2024;15:38;New York; USA;-71.015.124;-91.217.054;Hail;Icy;4;9;Distracted Driving
565e9c39;8/01/2024;22:41;London; UK;19.446.979;33.045.718;Rain;Icy;5;3;Weather Conditions
320fffff;11/08/2024;14:06;New York; USA;-28.675.829;-12.114.043;Snow;Snowy;3;5;Reckless Driving
0b9ed553;28/12/2023;6:55;Mumbai; India;30.948.498;-116.456.879;Hail;Snowy;1;10;Mechanical Failure
0960b18a;1/06/2024;11:19;São Paulo; Brazil;-13.324.962;-165.904.745;Fog;Wet;5;7;Weather Conditions
8deb16a8;25/06/2024;3:57;Paris; France;-82.855.829;-20.321.313;Clear;Dry;1;9;Reckless Driving
84be7ec6;24/08/2024;3:41;New York; USA;67.245.327;20.443.186;Storm;Gravel;3;2;Speeding
c091d5cd;4/12/2023;17:47;Berlin; Germany;71.299.198;73.354.363;Snow;Snowy;4;1;Weather Conditions
b88815c5;13/01/2023;1:39;Tokyo; Japan;-56.565.047;34.479.717;Snow;Gravel;5;3;Reckless Driving
ad988e50;11/06/2023;22:40;Sydney; Australia;-69.975.561;-69.116.464;Hail;Gravel;3;9;Mechanical Failure
d1b9ce7e;24/02/2023;6:18;Toronto; Canada;-48.416.009;-5.650.013;Rain;Icy;4;1;Weather Conditions
130924cc;17/03/2023;19:23;Sydney; Australia;-26.221.615;-76.310.673;Fog;Under Construction;3;8;Weather Conditions
